iter	Passed	Remaining
1442	71807	923450
1443	71856	923389
1444	71905	923330
1445	71953	923258
1446	72003	923203
1447	72051	923133
1448	72098	923048
1449	72145	922961
1450	72194	922907
1451	72243	922843
1452	72293	922798
1453	72342	922733
1454	72389	922655
1455	72437	922578
1456	72485	922506
1457	72534	922453
1458	72583	922395
1459	72630	922308
1460	72682	922285
1461	72730	922218
1462	72776	922123
1463	72823	922036
1464	72871	921956
1465	72918	921878
1466	72967	921819
1467	73016	921763
1468	73066	921711
1469	73113	921623
1470	73161	921557
1471	73209	921485
1472	73256	921396
1473	73305	921345
1474	73353	921266
1475	73402	921210
1476	73450	921143
1477	73499	921087
1478	73548	921027
1479	73598	920972
1480	73646	920907
1481	73696	920852
1482	73743	920774
1483	73792	920714
1484	73839	920637
1485	73888	920569
1486	73942	920576
1487	73996	920576
1488	74045	920523
1489	74093	920448
1490	74148	920467
1491	74204	920494
1492	74254	920452
1493	74303	920392
1494	74350	920308
1495	74397	920227
1496	74445	920151
1497	74494	920092
1498	74544	920044
1499	74596	920027
1500	74644	919956
1501	74693	919892
1502	74742	919833
1503	74792	919783
1504	74841	919734
1505	74890	919670
1506	74940	919623
1507	74987	919540
1508	75035	919473
1509	75086	919437
1510	75135	919373
1511	75188	919364
1512	75238	919315
1513	75288	919273
1514	75339	919236
1515	75389	919198
1516	75441	919173
1517	75491	919125
1518	75541	919081
1519	75594	919071
1520	75644	919017
1521	75696	919002
1522	75746	918951
1523	75794	918888
1524	75842	918807
1525	75889	918736
1526	75938	918667
1527	75985	918593
1528	76034	918532
1529	76085	918501
1530	76136	918457
1531	76185	918406
1532	76234	918350
1533	76283	918289
1534	76333	918235
1535	76382	918177
1536	76430	918114
1537	76479	918047
1538	76527	917983
1539	76581	917984
1540	76645	918110
1541	76727	918438
1542	76781	918441
1543	76846	918572
1544	76910	918700
1545	76965	918707
1546	77014	918642
1547	77062	918579
1548	77111	918521
1549	77158	918439
1550	77208	918383
1551	77261	918370
1552	77312	918339
1553	77359	918263
1554	77407	918185
1555	77457	918141
1556	77505	918065
1557	77553	917997
1558	77605	917975
1559	77654	917920
1560	77702	917845
1561	77749	917763
1562	77797	917689
1563	77845	917624
1564	77892	917537
1565	77940	917469
1566	77986	917378
1567	78034	917298
1568	78082	917227
1569	78132	917186
1570	78179	917098
1571	78228	917045
1572	78276	916979
1573	78327	916938
1574	78374	916862
1575	78423	916793
1576	78472	916734
1577	78520	916673
1578	78574	916671
1579	78623	916611
1580	78672	916552
1581	78722	916507
1582	78769	916426
1583	78817	916350
1584	78864	916271
1585	78912	916200
1586	78959	916121
1587	79007	916051
1588	79055	915975
1589	79105	915931
1590	79154	915875
1591	79202	915805
1592	79250	915731
1593	79297	915655
1594	79343	915563
1595	79390	915476
1596	79441	915440
1597	79489	915375
1598	79537	915308
1599	79584	915224
1600	79632	915154
1601	79681	915095
1602	79728	915018
1603	79776	914942
1604	79825	914881
1605	79873	914818
1606	79920	914733
1607	79967	914657
1608	80015	914580
1609	80063	914515
1610	80113	914469
1611	80162	914414
1612	80215	914396
1613	80263	914328
1614	80311	914256
1615	80361	914213
1616	80412	914171
1617	80459	914101
1618	80508	914040
1619	80557	913976
1620	80608	913942
1621	80655	913869
1622	80704	913802
1623	80751	913726
1624	80799	913656
